Navn;Stasjon;Tid(norsk normaltid);Maksimumstemperatur (døgn);Middeltemperatur (døgn);Minimumstemperatur (døgn);Nedbør (døgn);Snødybde
Folgefonna Skisenter;SN49085;21.08.2021;9.4;6.2;2.5;0;0
Folgefonna Skisenter;SN49085;22.08.2021;10.6;7.6;5.2;0;0
Folgefonna Skisenter;SN49085;23.08.2021;11.7;7.9;4.3;0;0
Folgefonna Skisenter;SN49085;24.08.2021;11.6;9;6.3;0;0
Folgefonna Skisenter;SN49085;25.08.2021;9.3;7.6;5.9;0.1;0
Folgefonna Skisenter;SN49085;26.08.2021;12.3;8.1;5.5;0;0
Folgefonna Skisenter;SN49085;27.08.2021;11.8;8.2;5.9;0;0
Folgefonna Skisenter;SN49085;28.08.2021;12.8;9.6;6.9;0;0
Folgefonna Skisenter;SN49085;29.08.2021;13.7;11.5;8;0;0
Folgefonna Skisenter;SN49085;30.08.2021;14.3;10.8;8.1;0;0
Folgefonna Skisenter;SN49085;31.08.2021;15;11.2;7.5;0;0
Folgefonna Skisenter;SN49085;01.09.2021;13.1;10.2;7.2;0;0
Folgefonna Skisenter;SN49085;02.09.2021;11.8;7.8;5.7;0;0
Folgefonna Skisenter;SN49085;03.09.2021;7.6;4.9;3.4;0.1;0
Folgefonna Skisenter;SN49085;04.09.2021;7.2;5.9;3.3;0;0
Folgefonna Skisenter;SN49085;05.09.2021;8.3;6.4;4.7;0;0
Folgefonna Skisenter;SN49085;06.09.2021;7.1;5.7;3.7;0;0
Folgefonna Skisenter;SN49085;07.09.2021;9.9;8.6;6.4;0;0
Folgefonna Skisenter;SN49085;08.09.2021;10.4;8.7;6.7;0.8;0
Folgefonna Skisenter;SN49085;09.09.2021;12.1;9.9;7;0;0
Folgefonna Skisenter;SN49085;10.09.2021;11.3;10.2;7.1;0;0
Folgefonna Skisenter;SN49085;11.09.2021;12;9.1;8;1;0
Folgefonna Skisenter;SN49085;12.09.2021;9.2;7.8;6;18.8;0
Folgefonna Skisenter;SN49085;13.09.2021;8;5.8;3.8;0;0
Folgefonna Skisenter;SN49085;14.09.2021;9.2;6.7;3.4;0;0
Folgefonna Skisenter;SN49085;15.09.2021;9.5;7.8;5.6;0;0
Folgefonna Skisenter;SN49085;16.09.2021;8.3;6.3;5;0.1;0
Folgefonna Skisenter;SN49085;17.09.2021;7.4;5;3.8;0;0
Folgefonna Skisenter;SN49085;18.09.2021;7;5.3;2.9;0;0
Folgefonna Skisenter;SN49085;19.09.2021;8;6.4;5.5;0;0
Folgefonna Skisenter;SN49085;20.09.2021;5.5;3.6;2.5;1;0
Folgefonna Skisenter;SN49085;21.09.2021;4.9;3.7;2.6;10.3;0
Folgefonna Skisenter;SN49085;22.09.2021;7.9;5.9;3.5;0.8;0
Folgefonna Skisenter;SN49085;23.09.2021;6.6;0.9;-0.7;27.2;0
Folgefonna Skisenter;SN49085;24.09.2021;6.4;2.7;-0.5;16.2;3
Folgefonna Skisenter;SN49085;25.09.2021;5.9;3;0.7;25.4;0
Folgefonna Skisenter;SN49085;26.09.2021;12.1;9.7;3.6;0;0
Folgefonna Skisenter;SN49085;27.09.2021;10.4;8.2;7;0;0
Folgefonna Skisenter;SN49085;28.09.2021;9.7;4.6;2.8;16.8;0
Folgefonna Skisenter;SN49085;29.09.2021;6.1;5.1;4.4;0;0
Folgefonna Skisenter;SN49085;30.09.2021;6;5;3.4;6.6;0
Folgefonna Skisenter;SN49085;01.10.2021;7.5;4.4;1.8;7.2;0
Folgefonna Skisenter;SN49085;02.10.2021;5.8;2.8;1.8;12;0
Folgefonna Skisenter;SN49085;03.10.2021;6.8;4.6;2.7;8.1;0
Folgefonna Skisenter;SN49085;04.10.2021;4.6;3.4;1.9;16.3;0
Folgefonna Skisenter;SN49085;05.10.2021;5.7;4.2;1.8;24.7;0
Folgefonna Skisenter;SN49085;06.10.2021;5.8;4;2.5;0;0
Folgefonna Skisenter;SN49085;07.10.2021;7.1;4.9;2.6;2.2;0
Folgefonna Skisenter;SN49085;08.10.2021;9;8.3;6.8;13.1;0
Folgefonna Skisenter;SN49085;09.10.2021;10.2;7.5;5.4;2.3;0
Folgefonna Skisenter;SN49085;10.10.2021;6.8;2.9;0;1.2;0
Folgefonna Skisenter;SN49085;11.10.2021;0.9;-1.4;-3;22.8;9
Folgefonna Skisenter;SN49085;12.10.2021;2.8;-1.4;-3;2.9;8
Folgefonna Skisenter;SN49085;13.10.2021;2.5;-0.4;-5.2;0.7;9
Folgefonna Skisenter;SN49085;14.10.2021;4.6;2.7;2.3;14.8;0
Folgefonna Skisenter;SN49085;15.10.2021;2.7;-1.8;-3.1;47;2
Folgefonna Skisenter;SN49085;16.10.2021;-0.7;-1.8;-2.6;14.7;26
Folgefonna Skisenter;SN49085;17.10.2021;-1.6;-4.3;-6;1.3;24
Folgefonna Skisenter;SN49085;18.10.2021;5.2;-0.5;-7.1;0;22
Folgefonna Skisenter;SN49085;19.10.2021;6.4;4.9;2.1;4;10
Folgefonna Skisenter;SN49085;20.10.2021;6.7;3.5;1.3;22.4;0
Folgefonna Skisenter;SN49085;21.10.2021;2.3;-3.9;-4.8;26.2;10
Folgefonna Skisenter;SN49085;22.10.2021;-2.6;-4;-5.6;8;61
Folgefonna Skisenter;SN49085;23.10.2021;-1.6;-2.7;-5.6;3.3;66
Folgefonna Skisenter;SN49085;24.10.2021;2.8;2.2;-1.6;0.1;58
Folgefonna Skisenter;SN49085;25.10.2021;4.1;2.4;1.4;8.7;40
Folgefonna Skisenter;SN49085;26.10.2021;1.8;0.4;-0.9;24.1;46
Folgefonna Skisenter;SN49085;27.10.2021;5.4;4;1.3;36;34
Folgefonna Skisenter;SN49085;28.10.2021;7.7;5.9;4.1;9.9;21
Folgefonna Skisenter;SN49085;29.10.2021;8;5.3;4.1;15;0
Folgefonna Skisenter;SN49085;30.10.2021;6.1;3.2;1.3;2.4;0
Folgefonna Skisenter;SN49085;31.10.2021;4.9;2;0.7;13.2;0
Folgefonna Skisenter;SN49085;01.11.2021;3.6;2.2;1.2;7.1;0
Folgefonna Skisenter;SN49085;02.11.2021;2.3;1.4;0.5;2.1;0
Folgefonna Skisenter;SN49085;03.11.2021;1.2;-;-1.9;0.2;0
Folgefonna Skisenter;SN49085;04.11.2021;1.8;-2.1;-4;0;0
Folgefonna Skisenter;SN49085;05.11.2021;-0.6;-1.4;-3.4;0.8;0
Folgefonna Skisenter;SN49085;06.11.2021;1.2;-0.5;-2.3;10.7;16
Folgefonna Skisenter;SN49085;07.11.2021;2.4;-0.1;-2.2;6.1;23
Folgefonna Skisenter;SN49085;08.11.2021;0.4;0;-1.9;1.3;26
Folgefonna Skisenter;SN49085;09.11.2021;2.9;1.5;-0.2;19.1;25
Folgefonna Skisenter;SN49085;10.11.2021;1.2;-0.8;-1.8;7.4;25
Folgefonna Skisenter;SN49085;11.11.2021;0.1;-1.8;-2.7;21.6;60
Folgefonna Skisenter;SN49085;12.11.2021;3.8;-0.4;-5.7;11.6;60
Folgefonna Skisenter;SN49085;13.11.2021;2.2;-0.3;-3.1;0.1;21
Folgefonna Skisenter;SN49085;14.11.2021;4.6;1;-3.2;0;21
Folgefonna Skisenter;SN49085;15.11.2021;2.4;0.6;-3.5;0;21
Folgefonna Skisenter;SN49085;16.11.2021;2.4;1.7;1.1;4.3;21
Folgefonna Skisenter;SN49085;17.11.2021;2.4;-2.2;-3.6;10.6;37
Folgefonna Skisenter;SN49085;18.11.2021;3.1;-0.1;-3.8;13.8;111
Folgefonna Skisenter;SN49085;19.11.2021;4.3;0.9;-1.8;24.9;49
Folgefonna Skisenter;SN49085;20.11.2021;-1.4;-2.3;-2.7;13.9;71
Folgefonna Skisenter;SN49085;21.11.2021;-2.5;-6;-8.1;10.6;81
Folgefonna Skisenter;SN49085;22.11.2021;-0.4;-2.7;-8.2;0.9;82
Folgefonna Skisenter;SN49085;23.11.2021;0.1;-0.7;-1.9;3.2;90
Folgefonna Skisenter;SN49085;24.11.2021;0.4;-1.4;-3.2;6.6;91
Folgefonna Skisenter;SN49085;25.11.2021;-2.9;-6.2;-8;22.4;125
Folgefonna Skisenter;SN49085;26.11.2021;-4.9;-6.8;-9.3;0.1;114
Folgefonna Skisenter;SN49085;27.11.2021;-4.5;-7.7;-9.5;1;86
Folgefonna Skisenter;SN49085;28.11.2021;-7.9;-9.6;-12.2;0;86
Folgefonna Skisenter;SN49085;29.11.2021;-7.7;-;-20.4;0;84
Folgefonna Skisenter;SN49085;30.11.2021;-4.9;-;-16.4;7.1;88
Folgefonna Skisenter;SN49085;01.12.2021;-10.1;-;-16.2;0;90
Folgefonna Skisenter;SN49085;02.12.2021;-7.6;-;-14.9;0;90
Folgefonna Skisenter;SN49085;03.12.2021;-5.9;-;-16.3;0;90
Folgefonna Skisenter;SN49085;04.12.2021;-7.4;-;-9;1.6;89
Folgefonna Skisenter;SN49085;05.12.2021;-7.2;-;-10.3;0.1;89
Folgefonna Skisenter;SN49085;06.12.2021;-8.3;-;-11.2;0;89
Folgefonna Skisenter;SN49085;08.12.2021;-7.1;-8.4;-10.7;0;80
Folgefonna Skisenter;SN49085;09.12.2021;-4.8;-6.4;-8.4;0;80
Folgefonna Skisenter;SN49085;10.12.2021;-3.9;-5.8;-7;0;80
Folgefonna Skisenter;SN49085;11.12.2021;-2.3;-4.4;-7.5;0;79
Folgefonna Skisenter;SN49085;12.12.2021;-1;-2;-;9.1;79
Folgefonna Skisenter;SN49085;13.12.2021;2.8;-0.5;-2.7;3.7;81
Folgefonna Skisenter;SN49085;14.12.2021;-0.8;-2.1;-4;5.8;95
Folgefonna Skisenter;SN49085;15.12.2021;2.1;0.8;-0.9;30.6;104
Folgefonna Skisenter;SN49085;16.12.2021;-0.4;-1.4;-2;8.9;114
Folgefonna Skisenter;SN49085;17.12.2021;3.3;1.9;-2.2;16.1;112
Folgefonna Skisenter;SN49085;18.12.2021;3.3;0.3;-0.8;0;108
Folgefonna Skisenter;SN49085;19.12.2021;0.2;-4.5;-7.4;0;109
Folgefonna Skisenter;SN49085;20.12.2021;-1.6;-5.4;-7.3;0;108
Folgefonna Skisenter;SN49085;21.12.2021;-5.1;-6;-8.4;0;108
Folgefonna Skisenter;SN49085;22.12.2021;-3.8;-4.5;-5.7;0;108
Folgefonna Skisenter;SN49085;23.12.2021;-3.2;-;-9;0;108
Folgefonna Skisenter;SN49085;24.12.2021;-6.5;-11.4;-14.1;0.4;109
Folgefonna Skisenter;SN49085;25.12.2021;-8.4;-9.8;-12.5;0;110
Folgefonna Skisenter;SN49085;26.12.2021;-5.5;-7.6;-11.1;0;110
Folgefonna Skisenter;SN49085;27.12.2021;-2.7;-4.6;-9.5;0;108
Folgefonna Skisenter;SN49085;28.12.2021;-1.9;-4.4;-7.1;1;108
Folgefonna Skisenter;SN49085;29.12.2021;1.2;-3;-6.2;0;108
Folgefonna Skisenter;SN49085;30.12.2021;1.5;0.3;-2.7;16.2;111
Folgefonna Skisenter;SN49085;31.12.2021;1.4;0;-0.5;17.4;126
Folgefonna Skisenter;SN49085;01.01.2022;4.5;0.4;-4.5;0;132
Folgefonna Skisenter;SN49085;02.01.2022;2.6;-0.5;-1.8;14.1;133
Folgefonna Skisenter;SN49085;03.01.2022;-0.5;-3.6;-8;3.1;133
Folgefonna Skisenter;SN49085;04.01.2022;-5.2;-5.8;-7.8;20.1;144
Folgefonna Skisenter;SN49085;05.01.2022;-4.8;-7.6;-8.9;3.7;168
Folgefonna Skisenter;SN49085;06.01.2022;-7.2;-8.7;-12.5;0;166
Folgefonna Skisenter;SN49085;07.01.2022;-2.8;-4.7;-7.8;2.8;132
Folgefonna Skisenter;SN49085;08.01.2022;-4.3;-5.8;-6.4;0.7;132
Folgefonna Skisenter;SN49085;09.01.2022;-5.3;-7.1;-8;0;132
Folgefonna Skisenter;SN49085;10.01.2022;-1.3;-4.2;-7.5;0;132
Folgefonna Skisenter;SN49085;11.01.2022;-1.4;-2.9;-4.4;3.5;132
Folgefonna Skisenter;SN49085;12.01.2022;1.2;-0.3;-3.9;0;132
Folgefonna Skisenter;SN49085;13.01.2022;1.5;0.7;0.1;13.3;143
Folgefonna Skisenter;SN49085;14.01.2022;1.9;-6.2;-7.1;12.3;144
Folgefonna Skisenter;SN49085;15.01.2022;-1.3;-3.7;-7.4;1.1;144
Folgefonna Skisenter;SN49085;16.01.2022;-1.8;-4.3;-6.2;21.2;148
Folgefonna Skisenter;SN49085;17.01.2022;-2.2;-6.8;-9.2;0;146
Folgefonna Skisenter;SN49085;18.01.2022;0;-0.9;-5.4;20.5;146
Folgefonna Skisenter;SN49085;19.01.2022;0.1;-5.5;-10.6;3.3;161
Folgefonna Skisenter;SN49085;20.01.2022;-9.6;-10.3;-12.5;0;175
Folgefonna Skisenter;SN49085;21.01.2022;-0.7;-2.6;-9.7;25;174
Folgefonna Skisenter;SN49085;22.01.2022;0;-0.5;-1.6;-;173
Folgefonna Skisenter;SN49085;23.01.2022;0.9;-0.3;-0.6;-;171
Folgefonna Skisenter;SN49085;24.01.2022;-0.2;-2.4;-4.5;-;169
Folgefonna Skisenter;SN49085;25.01.2022;-1.2;-3;-4.3;-;176
Folgefonna Skisenter;SN49085;26.01.2022;-0.8;-3.1;-4.8;-;202
Folgefonna Skisenter;SN49085;27.01.2022;-0.1;-3.4;-4.7;-;222
Folgefonna Skisenter;SN49085;28.01.2022;-4.3;-6;-8.6;-;217
Folgefonna Skisenter;SN49085;29.01.2022;0;-2.4;-7.2;-;255
Folgefonna Skisenter;SN49085;30.01.2022;-4.8;-;-10.1;-;247
Folgefonna Skisenter;SN49085;31.01.2022;-6.9;-9;-10.3;-;244
Folgefonna Skisenter;SN49085;01.02.2022;-3.3;-5.1;-9.8;-;256
Folgefonna Skisenter;SN49085;02.02.2022;-3;-7.2;-8.5;-;282
Folgefonna Skisenter;SN49085;03.02.2022;-0.4;-1.6;-6.9;-;302
Folgefonna Skisenter;SN49085;04.02.2022;-0.3;-5.6;-6.9;-;301
Folgefonna Skisenter;SN49085;05.02.2022;-3.4;-5.9;-7.3;-;294
Folgefonna Skisenter;SN49085;06.02.2022;-3.4;-7;-7.9;-;323
Folgefonna Skisenter;SN49085;07.02.2022;-3.5;-5;-7;-;338
Folgefonna Skisenter;SN49085;08.02.2022;-1;-4.1;-6.1;-;341
Folgefonna Skisenter;SN49085;09.02.2022;-3.2;-5.4;-6.8;-;312
Folgefonna Skisenter;SN49085;10.02.2022;-5.4;-7;-7.7;-;296
Folgefonna Skisenter;SN49085;11.02.2022;-5.3;-8.3;-11.4;-;307
Folgefonna Skisenter;SN49085;12.02.2022;-2.1;-3.3;-5.3;-;344
Folgefonna Skisenter;SN49085;13.02.2022;-1.4;-1.8;-2.2;-;375
Folgefonna Skisenter;SN49085;14.02.2022;-1.7;-3.2;-3.9;-;373
Folgefonna Skisenter;SN49085;15.02.2022;-3.9;-5;-6.8;-;351
Folgefonna Skisenter;SN49085;16.02.2022;-3.6;-5.2;-6.5;-;345
Folgefonna Skisenter;SN49085;17.02.2022;-5.2;-;-9.6;-;340
Folgefonna Skisenter;SN49085;18.02.2022;-5.1;-6.5;-7.4;-;342
Folgefonna Skisenter;SN49085;19.02.2022;-7.2;-8.8;-11.1;-;351
Folgefonna Skisenter;SN49085;20.02.2022;-4.1;-7.2;-10.2;-;349
Folgefonna Skisenter;SN49085;21.02.2022;-3.4;-5.2;-6.7;-;325
Folgefonna Skisenter;SN49085;22.02.2022;-4.6;-7.1;-10.8;-;324
Folgefonna Skisenter;SN49085;23.02.2022;-1.8;-4.1;-5.7;-;326
Folgefonna Skisenter;SN49085;24.02.2022;-1.7;-6.4;-7.1;-;344
Folgefonna Skisenter;SN49085;25.02.2022;-4;-6.6;-8.2;-;377
Folgefonna Skisenter;SN49085;26.02.2022;-1.2;-4;-13;-;374
Folgefonna Skisenter;SN49085;27.02.2022;-1.6;-3.6;-5.2;-;347
Folgefonna Skisenter;SN49085;28.02.2022;0.2;-1.8;-3.5;-;334
Folgefonna Skisenter;SN49085;01.03.2022;-0.2;-3.6;-4.7;-;340
Folgefonna Skisenter;SN49085;02.03.2022;-2.3;-3.2;-4.1;-;358
Folgefonna Skisenter;SN49085;03.03.2022;-0.2;-3.5;-6.8;-;346
Folgefonna Skisenter;SN49085;04.03.2022;-0.1;-4.9;-8.7;-;345
Folgefonna Skisenter;SN49085;05.03.2022;-4;-5.9;-9.3;-;342
Folgefonna Skisenter;SN49085;06.03.2022;-1.4;-4.7;-6.7;-;341
Folgefonna Skisenter;SN49085;07.03.2022;-0.9;-3.7;-7;-;339
Folgefonna Skisenter;SN49085;08.03.2022;3.8;-0.5;-5.4;-;338
Folgefonna Skisenter;SN49085;09.03.2022;2.6;0;-2.8;-;319
Folgefonna Skisenter;SN49085;10.03.2022;2.1;0.5;-0.8;-;317
Folgefonna Skisenter;SN49085;11.03.2022;3.4;0.8;-1.5;-;316
Folgefonna Skisenter;SN49085;12.03.2022;1.3;-0.9;-3.1;-;313
Folgefonna Skisenter;SN49085;13.03.2022;2.3;-0.3;-2;-;312
Folgefonna Skisenter;SN49085;14.03.2022;3.2;0.9;-2.8;-;310
Folgefonna Skisenter;SN49085;15.03.2022;2;-1.3;-2.8;-;309
Folgefonna Skisenter;SN49085;16.03.2022;0.8;-0.9;-4.1;-;308
Folgefonna Skisenter;SN49085;17.03.2022;-0.1;-2.7;-3.6;-;307
Folgefonna Skisenter;SN49085;18.03.2022;-2.7;-3.9;-4.6;-;307
Folgefonna Skisenter;SN49085;19.03.2022;6.1;1.7;-4.6;-;307
Folgefonna Skisenter;SN49085;20.03.2022;6.8;2.8;-0.2;-;307
Folgefonna Skisenter;SN49085;21.03.2022;2.6;-1.2;-2.7;-;306
Folgefonna Skisenter;SN49085;22.03.2022;-1;-4;-6.6;-;307
Folgefonna Skisenter;SN49085;23.03.2022;3.2;0.6;-6.9;-;306
Folgefonna Skisenter;SN49085;24.03.2022;3;1.7;-0.7;-;307
Folgefonna Skisenter;SN49085;25.03.2022;2.5;0.4;-0.1;-;302
Folgefonna Skisenter;SN49085;26.03.2022;5.9;-0.1;-3.8;-;301
Folgefonna Skisenter;SN49085;27.03.2022;0.7;-0.9;-2.8;-;302
Folgefonna Skisenter;SN49085;28.03.2022;-0.1;-3.9;-5.8;-;301
Folgefonna Skisenter;SN49085;29.03.2022;-1;-7.3;-8.3;-;300
Folgefonna Skisenter;SN49085;30.03.2022;-0.9;-7.5;-9.7;-;299
Folgefonna Skisenter;SN49085;31.03.2022;-0.2;-6.7;-11.5;-;299
Folgefonna Skisenter;SN49085;01.04.2022;-0.7;-7.2;-11.3;-;299
Folgefonna Skisenter;SN49085;02.04.2022;-3.9;-7.2;-11.3;-;328
Folgefonna Skisenter;SN49085;03.04.2022;-3.3;-4.6;-6.8;-;330
Folgefonna Skisenter;SN49085;04.04.2022;-2.5;-5.7;-8;-;335
Folgefonna Skisenter;SN49085;05.04.2022;-4.9;-8.3;-10.6;-;334
Folgefonna Skisenter;SN49085;06.04.2022;-5.2;-6.8;-11.8;-;332
Folgefonna Skisenter;SN49085;07.04.2022;-5.8;-7.7;-8.6;-;327
Folgefonna Skisenter;SN49085;08.04.2022;-5.9;-8;-10.6;-;327
Folgefonna Skisenter;SN49085;09.04.2022;-5.3;-6.5;-8.5;-;326
Folgefonna Skisenter;SN49085;10.04.2022;-4.8;-6;-7.1;-;326
Folgefonna Skisenter;SN49085;11.04.2022;-2.1;-5.5;-7;-;326
Folgefonna Skisenter;SN49085;12.04.2022;2.2;-1.2;-7.1;-;326
Folgefonna Skisenter;SN49085;13.04.2022;1.8;-0.3;-2.5;-;325
Folgefonna Skisenter;SN49085;14.04.2022;7.8;1.8;0;-;325
Folgefonna Skisenter;SN49085;15.04.2022;3.9;-0.1;-1.8;-;324
Folgefonna Skisenter;SN49085;16.04.2022;6.9;0.2;-4.7;-;323
Folgefonna Skisenter;SN49085;17.04.2022;9.9;4.1;-2;-;322
Folgefonna Skisenter;SN49085;18.04.2022;7.4;4.1;0.7;-;321
Folgefonna Skisenter;SN49085;19.04.2022;5.2;3.4;1.3;-;319
Folgefonna Skisenter;SN49085;20.04.2022;8.3;5.4;0.3;-;317
Folgefonna Skisenter;SN49085;21.04.2022;6.8;5.7;2.5;-;310
Folgefonna Skisenter;SN49085;22.04.2022;6.7;5.6;4.5;-;300
Folgefonna Skisenter;SN49085;23.04.2022;10.6;4.6;3.1;-;287
Folgefonna Skisenter;SN49085;24.04.2022;3.6;0.1;-3.2;-;281
Folgefonna Skisenter;SN49085;25.04.2022;8;1.9;-2.1;-;280
Folgefonna Skisenter;SN49085;26.04.2022;6.1;1.8;-1.6;-;277
Folgefonna Skisenter;SN49085;27.04.2022;3.2;-1.2;-4;-;273
Folgefonna Skisenter;SN49085;28.04.2022;-0.5;-2.6;-4.9;-;273
Folgefonna Skisenter;SN49085;29.04.2022;1.1;-1.6;-3.2;-;277
Folgefonna Skisenter;SN49085;30.04.2022;2.7;-1.4;-5;-;274
Folgefonna Skisenter;SN49085;01.05.2022;4.1;-0.4;-4.3;-;273
Folgefonna Skisenter;SN49085;02.05.2022;0.6;-2.5;-3.6;-;273
Folgefonna Skisenter;SN49085;03.05.2022;1.4;-2.3;-7.8;-;274
Folgefonna Skisenter;SN49085;04.05.2022;2.6;-0.3;-3.6;-;272
Folgefonna Skisenter;SN49085;05.05.2022;1.1;-0.1;-2.2;-;274
Folgefonna Skisenter;SN49085;06.05.2022;4.5;2.8;-1.1;-;273
Folgefonna Skisenter;SN49085;07.05.2022;2.6;-2.7;-3.5;-;266
Folgefonna Skisenter;SN49085;08.05.2022;6.4;0;-5.3;-;265
Folgefonna Skisenter;SN49085;09.05.2022;5.8;2.7;0.1;-;264
Folgefonna Skisenter;SN49085;10.05.2022;4.2;2.1;0;-;261
Folgefonna Skisenter;SN49085;11.05.2022;2;0.7;-0.2;-;261
Folgefonna Skisenter;SN49085;12.05.2022;-0.1;-1.1;-1.8;-;275
Folgefonna Skisenter;SN49085;13.05.2022;1.3;0;-1.9;-;278
Folgefonna Skisenter;SN49085;14.05.2022;1;-1;-2.7;-;289
Folgefonna Skisenter;SN49085;15.05.2022;5.4;1.8;-0.4;-;282
Folgefonna Skisenter;SN49085;16.05.2022;12.7;6.3;1.5;-;278
Folgefonna Skisenter;SN49085;17.05.2022;12.3;6.9;3.1;-;274
Folgefonna Skisenter;SN49085;18.05.2022;8.8;5.8;3.9;-;266
Folgefonna Skisenter;SN49085;19.05.2022;8.2;4.4;1.4;-;258
Folgefonna Skisenter;SN49085;20.05.2022;8.3;4;2.1;-;254
Folgefonna Skisenter;SN49085;21.05.2022;5.6;2.4;1;-;249
Folgefonna Skisenter;SN49085;22.05.2022;5.3;3.3;0.9;-;245
Folgefonna Skisenter;SN49085;23.05.2022;5.1;4;3.2;-;237
Folgefonna Skisenter;SN49085;24.05.2022;6.1;4;2.7;-;225
Folgefonna Skisenter;SN49085;25.05.2022;5;1.7;-0.3;-;218
Folgefonna Skisenter;SN49085;26.05.2022;2.8;0.6;-0.2;-;218
Folgefonna Skisenter;SN49085;27.05.2022;4;0;-1.7;-;224
Folgefonna Skisenter;SN49085;28.05.2022;4.8;1.6;-0.4;-;221
Folgefonna Skisenter;SN49085;29.05.2022;4.1;-0.2;-2.3;-;216
Folgefonna Skisenter;SN49085;30.05.2022;5.7;2.8;-0.9;-;217
Folgefonna Skisenter;SN49085;31.05.2022;9.7;5.3;2.8;-;213
Folgefonna Skisenter;SN49085;01.06.2022;7.8;4.1;2.9;-;208
Folgefonna Skisenter;SN49085;02.06.2022;4.3;2.9;1.8;-;204
Folgefonna Skisenter;SN49085;03.06.2022;5.1;3.4;1.8;-;199
Folgefonna Skisenter;SN49085;04.06.2022;7.9;4.3;1.4;-;196
Folgefonna Skisenter;SN49085;05.06.2022;9.1;4.9;-0.6;-;190
Folgefonna Skisenter;SN49085;06.06.2022;14.6;10.4;5.7;-;185
Folgefonna Skisenter;SN49085;07.06.2022;13.2;9;6;-;180
Folgefonna Skisenter;SN49085;08.06.2022;9.5;5.9;4.2;-;172
Folgefonna Skisenter;SN49085;09.06.2022;13.1;7.4;3.5;-;168
Folgefonna Skisenter;SN49085;10.06.2022;8.1;6.1;4.2;-;160
Folgefonna Skisenter;SN49085;11.06.2022;6;4.7;3.6;-;153
Folgefonna Skisenter;SN49085;12.06.2022;4.4;3;1.7;-;145
Folgefonna Skisenter;SN49085;13.06.2022;3.8;2.4;0.4;-;142
Folgefonna Skisenter;SN49085;14.06.2022;4.3;3.2;2;-;137
Folgefonna Skisenter;SN49085;15.06.2022;7.6;4;1.2;-;133
Folgefonna Skisenter;SN49085;16.06.2022;6.2;5;2.5;-;130
Folgefonna Skisenter;SN49085;17.06.2022;8;6.3;4.5;-;123
Folgefonna Skisenter;SN49085;18.06.2022;6.5;1.2;0.2;-;112
Folgefonna Skisenter;SN49085;19.06.2022;8.7;4.2;-;-;118
Folgefonna Skisenter;SN49085;20.06.2022;9.6;6.9;4.9;-;112
Folgefonna Skisenter;SN49085;21.06.2022;6.2;4.3;2.3;-;102
Folgefonna Skisenter;SN49085;22.06.2022;6.1;4.8;3.1;-;96
Folgefonna Skisenter;SN49085;23.06.2022;10.3;8.2;4.2;-;85
Folgefonna Skisenter;SN49085;24.06.2022;17;13.2;8.3;-;71
Folgefonna Skisenter;SN49085;25.06.2022;15.9;11.9;9.5;-;41
Folgefonna Skisenter;SN49085;26.06.2022;13.6;11.1;7.9;-;21
Folgefonna Skisenter;SN49085;27.06.2022;11.6;7.9;6.2;-;0
Folgefonna Skisenter;SN49085;28.06.2022;8.9;7.1;4.2;-;0
Folgefonna Skisenter;SN49085;29.06.2022;14.6;10.3;5.8;-;0
Folgefonna Skisenter;SN49085;30.06.2022;15.2;11.6;7;-;0
Folgefonna Skisenter;SN49085;01.07.2022;16.6;12.2;9.3;-;0
Folgefonna Skisenter;SN49085;02.07.2022;14;6.1;5.3;-;0
Folgefonna Skisenter;SN49085;03.07.2022;6.9;4.9;3.9;-;0
Folgefonna Skisenter;SN49085;04.07.2022;5.3;3.9;2.4;-;0
Folgefonna Skisenter;SN49085;05.07.2022;4.3;2.9;1.8;-;0
Folgefonna Skisenter;SN49085;06.07.2022;6.1;4;1.5;-;0
Folgefonna Skisenter;SN49085;07.07.2022;7.1;4.2;2.6;-;0
Folgefonna Skisenter;SN49085;08.07.2022;5.2;4.2;2.7;-;0
Folgefonna Skisenter;SN49085;09.07.2022;4;2.6;2;-;0
Folgefonna Skisenter;SN49085;10.07.2022;9.1;4.9;1.8;-;0
Folgefonna Skisenter;SN49085;11.07.2022;11.8;9.5;5.2;-;0
Folgefonna Skisenter;SN49085;12.07.2022;13;9.3;8.1;-;0
Folgefonna Skisenter;SN49085;13.07.2022;9.2;4.3;3.1;-;0
Folgefonna Skisenter;SN49085;14.07.2022;4.9;2.8;2;-;0
Folgefonna Skisenter;SN49085;15.07.2022;3.8;2.3;1.1;-;0
Folgefonna Skisenter;SN49085;16.07.2022;6.1;3.4;0.8;-;0
Folgefonna Skisenter;SN49085;17.07.2022;6.8;5.1;2;-;0
Folgefonna Skisenter;SN49085;18.07.2022;8.2;6.9;5.1;-;0
Folgefonna Skisenter;SN49085;19.07.2022;19.9;12.7;4.9;-;0
Folgefonna Skisenter;SN49085;20.07.2022;19;13.7;11.2;-;0
Folgefonna Skisenter;SN49085;21.07.2022;13.4;8.8;6.1;-;0
Folgefonna Skisenter;SN49085;22.07.2022;15.8;11.9;5.7;-;0
Folgefonna Skisenter;SN49085;23.07.2022;14.4;7.8;4.8;-;0
Folgefonna Skisenter;SN49085;24.07.2022;10.5;7.9;3.1;-;0
Folgefonna Skisenter;SN49085;25.07.2022;10.2;7.7;6.5;-;0
