,Navn,Stasjon,Tid(norsk normaltid),Nedbør (1 t),Maksimumstemperatur (1 t),Minimumstemperatur (1 t),Middelvind,Høyeste middelvind (1 t)
38057,Bergen - Florida,SN50540,04.05.2025 18:00,0.0,12.9,11.4,7.5,8.0
38058,Bergen - Florida,SN50540,04.05.2025 19:00,0.0,11.7,9.9,6.2,7.6
38059,Bergen - Florida,SN50540,04.05.2025 20:00,0.0,9.9,8.9,5.8,8.5
38060,Bergen - Florida,SN50540,04.05.2025 21:00,0.0,8.9,7.9,3.9,5.7
38061,Bergen - Florida,SN50540,04.05.2025 22:00,0.0,8.0,7.1,3.8,5.0
38062,Bergen - Florida,SN50540,04.05.2025 23:00,0.0,7.0,6.2,4.1,4.7
38063,Bergen - Florida,SN50540,05.05.2025 00:00,0.0,6.5,5.5,1.5,4.2
38064,Bergen - Florida,SN50540,05.05.2025 01:00,0.0,5.5,4.7,1.2,3.0
38065,Bergen - Florida,SN50540,05.05.2025 02:00,0.0,4.8,4.2,1.7,2.6
38066,Bergen - Florida,SN50540,05.05.2025 03:00,0.0,4.8,4.0,2.0,2.6
38067,Bergen - Florida,SN50540,05.05.2025 04:00,0.0,5.2,4.6,2.9,2.9
38068,Bergen - Florida,SN50540,05.05.2025 05:00,0.0,5.2,4.6,3.4,3.8
38069,Bergen - Florida,SN50540,05.05.2025 06:00,0.0,5.5,4.7,3.5,4.1
38070,Bergen - Florida,SN50540,05.05.2025 07:00,0.0,6.6,5.6,5.4,6.1
38071,Bergen - Florida,SN50540,05.05.2025 08:00,0.0,7.3,6.6,3.7,5.3
38072,Bergen - Florida,SN50540,05.05.2025 09:00,0.0,8.5,7.4,3.2,3.9
38073,Bergen - Florida,SN50540,05.05.2025 10:00,0.0,8.8,7.8,1.8,3.5
38074,Bergen - Florida,SN50540,05.05.2025 11:00,0.0,8.5,7.1,0.9,2.5
38075,Bergen - Florida,SN50540,05.05.2025 12:00,0.3,7.8,7.2,1.2,1.9
38076,Bergen - Florida,SN50540,05.05.2025 13:00,0.4,7.7,6.9,2.5,3.2
38077,Bergen - Florida,SN50540,05.05.2025 14:00,0.7,7.6,7.2,2.3,3.2
38078,Bergen - Florida,SN50540,05.05.2025 15:00,0.7,7.7,7.4,0.9,2.3
38079,Bergen - Florida,SN50540,05.05.2025 16:00,0.9,9.0,7.7,5.2,5.4
38080,Bergen - Florida,SN50540,05.05.2025 17:00,0.0,10.0,8.9,6.7,7.0
38081,Bergen - Florida,SN50540,05.05.2025 18:00,0.0,10.2,9.5,5.6,6.8
38082,Bergen - Florida,SN50540,05.05.2025 19:00,0.0,10.2,8.3,6.3,7.3
38083,Bergen - Florida,SN50540,05.05.2025 20:00,0.0,8.2,7.4,7.0,7.8
38084,Bergen - Florida,SN50540,05.05.2025 21:00,0.0,7.3,6.4,6.2,7.8
38085,Bergen - Florida,SN50540,05.05.2025 22:00,0.0,6.5,6.0,3.8,6.0
38086,Bergen - Florida,SN50540,05.05.2025 23:00,0.0,6.0,4.9,2.6,4.6
38087,Bergen - Florida,SN50540,06.05.2025 00:00,0.0,5.2,4.6,3.6,3.9
38088,Bergen - Florida,SN50540,06.05.2025 01:00,0.0,4.8,4.4,2.0,3.7
38089,Bergen - Florida,SN50540,06.05.2025 02:00,0.0,4.5,4.3,3.2,3.4
38090,Bergen - Florida,SN50540,06.05.2025 03:00,0.0,4.5,4.1,2.6,3.1
38091,Bergen - Florida,SN50540,06.05.2025 04:00,0.0,4.2,3.0,0.7,2.7
38092,Bergen - Florida,SN50540,06.05.2025 05:00,0.0,3.2,2.6,2.4,2.8
38093,Bergen - Florida,SN50540,06.05.2025 06:00,0.0,4.2,2.7,2.5,2.5
38094,Bergen - Florida,SN50540,06.05.2025 07:00,0.0,5.5,4.0,2.6,2.8
38095,Bergen - Florida,SN50540,06.05.2025 08:00,0.0,7.4,5.5,3.3,3.5
38096,Bergen - Florida,SN50540,06.05.2025 09:00,0.0,8.1,7.3,3.0,3.3
38097,Bergen - Florida,SN50540,06.05.2025 10:00,0.0,8.7,7.9,4.4,4.7
38098,Bergen - Florida,SN50540,06.05.2025 11:00,0.0,10.0,8.7,4.6,4.7
38099,Bergen - Florida,SN50540,06.05.2025 12:00,0.0,11.5,9.8,4.6,5.5
38100,Bergen - Florida,SN50540,06.05.2025 13:00,0.0,12.4,10.8,5.4,5.8
38101,Bergen - Florida,SN50540,06.05.2025 14:00,0.0,12.8,11.7,4.3,5.7
38102,Bergen - Florida,SN50540,06.05.2025 15:00,0.0,13.0,11.9,4.9,6.1
38103,Bergen - Florida,SN50540,06.05.2025 16:00,0.0,13.1,11.9,6.4,6.5
38104,Bergen - Florida,SN50540,06.05.2025 17:00,0.0,12.6,12.0,5.6,6.9
38105,Bergen - Florida,SN50540,06.05.2025 18:00,0.0,12.2,11.2,5.0,6.1
38106,Bergen - Florida,SN50540,06.05.2025 19:00,0.0,11.4,9.5,3.9,5.4
38107,Bergen - Florida,SN50540,06.05.2025 20:00,0.0,9.5,8.4,3.7,5.0
38108,Bergen - Florida,SN50540,06.05.2025 21:00,0.0,8.4,7.6,3.5,3.8
38109,Bergen - Florida,SN50540,06.05.2025 22:00,0.0,7.7,7.0,4.3,4.7
38110,Bergen - Florida,SN50540,06.05.2025 23:00,0.0,7.1,6.5,3.7,4.6
38111,Bergen - Florida,SN50540,07.05.2025 00:00,0.0,6.4,6.1,2.3,3.9
38112,Bergen - Florida,SN50540,07.05.2025 01:00,0.0,6.4,5.8,3.1,3.8
38113,Bergen - Florida,SN50540,07.05.2025 02:00,0.0,5.9,5.0,1.7,3.2
38114,Bergen - Florida,SN50540,07.05.2025 03:00,0.0,5.3,4.4,0.7,3.5
38115,Bergen - Florida,SN50540,07.05.2025 04:00,0.0,4.6,4.0,2.1,2.1
38116,Bergen - Florida,SN50540,07.05.2025 05:00,0.0,5.0,4.0,1.7,3.7
38117,Bergen - Florida,SN50540,07.05.2025 06:00,0.0,5.0,4.1,1.9,1.9
38118,Bergen - Florida,SN50540,07.05.2025 07:00,0.0,6.0,5.1,0.6,1.8
38119,Bergen - Florida,SN50540,07.05.2025 08:00,0.0,8.6,6.1,3.1,3.1
38120,Bergen - Florida,SN50540,07.05.2025 09:00,0.0,10.3,8.4,2.1,3.1
38121,Bergen - Florida,SN50540,07.05.2025 10:00,0.0,12.5,10.1,3.2,3.4
38122,Bergen - Florida,SN50540,07.05.2025 11:00,0.0,13.4,11.8,4.1,4.2
38123,Bergen - Florida,SN50540,07.05.2025 12:00,0.0,14.0,12.4,3.9,4.7
38124,Bergen - Florida,SN50540,07.05.2025 13:00,0.0,15.1,13.4,4.3,5.2
38125,Bergen - Florida,SN50540,07.05.2025 14:00,0.0,14.7,14.0,3.7,5.0
38126,Bergen - Florida,SN50540,07.05.2025 15:00,0.0,15.3,13.4,4.6,5.1
38127,Bergen - Florida,SN50540,07.05.2025 16:00,0.0,15.9,13.8,4.5,5.1
38128,Bergen - Florida,SN50540,07.05.2025 17:00,0.0,15.8,13.6,5.0,5.1
38129,Bergen - Florida,SN50540,07.05.2025 18:00,0.0,14.0,12.6,4.5,5.7
38130,Bergen - Florida,SN50540,07.05.2025 19:00,0.0,12.5,11.9,3.4,4.7
38131,Bergen - Florida,SN50540,07.05.2025 20:00,0.0,12.0,11.6,4.3,4.9
38132,Bergen - Florida,SN50540,07.05.2025 21:00,0.0,11.6,10.9,3.5,4.2
38133,Bergen - Florida,SN50540,07.05.2025 22:00,0.0,10.9,9.8,3.9,5.6
38134,Bergen - Florida,SN50540,07.05.2025 23:00,0.0,9.8,9.2,3.8,4.2
38135,Bergen - Florida,SN50540,08.05.2025 00:00,0.0,9.1,8.4,2.3,3.8
38136,Bergen - Florida,SN50540,08.05.2025 01:00,0.0,8.7,8.0,3.1,3.7
38137,Bergen - Florida,SN50540,08.05.2025 02:00,0.0,8.6,8.5,3.2,3.3
38138,Bergen - Florida,SN50540,08.05.2025 03:00,0.0,8.7,8.4,2.6,3.6
38139,Bergen - Florida,SN50540,08.05.2025 04:00,0.0,8.7,8.4,2.7,3.0
38140,Bergen - Florida,SN50540,08.05.2025 05:00,0.0,8.7,8.4,1.6,2.8
38141,Bergen - Florida,SN50540,08.05.2025 06:00,0.0,9.3,8.5,2.6,2.6
38142,Bergen - Florida,SN50540,08.05.2025 07:00,0.0,10.4,9.3,2.4,2.9
38143,Bergen - Florida,SN50540,08.05.2025 08:00,0.0,12.3,10.4,2.0,2.8
38144,Bergen - Florida,SN50540,08.05.2025 09:00,0.0,13.6,12.3,4.6,4.6
38145,Bergen - Florida,SN50540,08.05.2025 10:00,0.0,14.8,13.0,3.2,4.8
38146,Bergen - Florida,SN50540,08.05.2025 11:00,0.0,16.5,14.5,4.1,4.1
38147,Bergen - Florida,SN50540,08.05.2025 12:00,0.0,16.6,15.7,3.9,4.8
38148,Bergen - Florida,SN50540,08.05.2025 13:00,0.0,16.1,15.7,5.2,5.2
38149,Bergen - Florida,SN50540,08.05.2025 14:00,0.0,16.6,15.6,4.1,5.3
38150,Bergen - Florida,SN50540,08.05.2025 15:00,0.0,17.1,16.1,4.6,5.5
38151,Bergen - Florida,SN50540,08.05.2025 16:00,0.0,16.6,15.7,4.3,5.3
38152,Bergen - Florida,SN50540,08.05.2025 17:00,0.0,16.5,15.4,4.4,4.7
38153,Bergen - Florida,SN50540,08.05.2025 18:00,0.0,15.5,14.6,3.6,4.7
38154,Bergen - Florida,SN50540,08.05.2025 19:00,0.0,14.6,13.2,2.9,4.0
38155,Bergen - Florida,SN50540,08.05.2025 20:00,0.0,13.1,11.8,2.3,4.1
38156,Bergen - Florida,SN50540,08.05.2025 21:00,0.0,11.8,11.0,2.9,2.9
38157,Bergen - Florida,SN50540,08.05.2025 22:00,0.0,11.0,10.3,3.3,3.6
38158,Bergen - Florida,SN50540,08.05.2025 23:00,0.0,10.3,9.9,2.1,3.4
38159,Bergen - Florida,SN50540,09.05.2025 00:00,0.0,9.9,9.7,1.8,3.4
38160,Bergen - Florida,SN50540,09.05.2025 01:00,0.0,9.7,9.5,1.9,2.7
38161,Bergen - Florida,SN50540,09.05.2025 02:00,0.0,9.5,9.2,1.8,2.5
38162,Bergen - Florida,SN50540,09.05.2025 03:00,0.0,9.3,9.0,2.0,2.4
38163,Bergen - Florida,SN50540,09.05.2025 04:00,0.0,9.0,8.9,1.3,2.1
38164,Bergen - Florida,SN50540,09.05.2025 05:00,0.0,9.2,9.0,1.0,1.5
38165,Bergen - Florida,SN50540,09.05.2025 06:00,0.0,9.3,9.2,0.7,2.0
38166,Bergen - Florida,SN50540,09.05.2025 07:00,0.0,10.3,9.3,0.9,0.9
38167,Bergen - Florida,SN50540,09.05.2025 08:00,0.0,10.9,10.2,1.0,1.6
38168,Bergen - Florida,SN50540,09.05.2025 09:00,0.0,12.7,10.9,2.0,2.0
38169,Bergen - Florida,SN50540,09.05.2025 10:00,0.0,12.1,11.4,2.7,3.0
38170,Bergen - Florida,SN50540,09.05.2025 11:00,0.0,12.0,11.6,2.2,3.1
38171,Bergen - Florida,SN50540,09.05.2025 12:00,0.0,12.6,11.8,3.3,3.6
38172,Bergen - Florida,SN50540,09.05.2025 13:00,0.0,13.2,12.3,4.1,4.1
38173,Bergen - Florida,SN50540,09.05.2025 14:00,0.0,13.5,12.8,3.9,4.5
38174,Bergen - Florida,SN50540,09.05.2025 15:00,0.0,14.2,12.8,3.9,4.4
38175,Bergen - Florida,SN50540,09.05.2025 16:00,0.0,16.1,13.8,3.5,4.3
38176,Bergen - Florida,SN50540,09.05.2025 17:00,0.0,16.5,14.8,4.2,4.8
38177,Bergen - Florida,SN50540,09.05.2025 18:00,0.0,14.9,13.6,4.7,5.5
38178,Bergen - Florida,SN50540,09.05.2025 19:00,0.0,14.0,12.6,3.0,4.5
38179,Bergen - Florida,SN50540,09.05.2025 20:00,0.0,12.6,11.7,2.1,3.0
38180,Bergen - Florida,SN50540,09.05.2025 21:00,0.0,11.9,11.5,0.8,2.2
38181,Bergen - Florida,SN50540,09.05.2025 22:00,0.0,11.8,11.1,2.9,3.0
38182,Bergen - Florida,SN50540,09.05.2025 23:00,0.0,11.0,9.8,2.1,2.8
38183,Bergen - Florida,SN50540,10.05.2025 00:00,0.0,9.8,9.2,1.7,2.6
38184,Bergen - Florida,SN50540,10.05.2025 01:00,0.0,9.6,9.4,1.9,2.1
38185,Bergen - Florida,SN50540,10.05.2025 02:00,0.0,9.5,9.1,1.0,2.7
38186,Bergen - Florida,SN50540,10.05.2025 03:00,0.0,9.1,8.1,1.3,1.8
38187,Bergen - Florida,SN50540,10.05.2025 04:00,0.0,8.2,7.7,2.0,2.2
38188,Bergen - Florida,SN50540,10.05.2025 05:00,0.0,7.8,7.6,2.0,2.6
38189,Bergen - Florida,SN50540,10.05.2025 06:00,0.0,7.8,7.1,0.6,2.0
38190,Bergen - Florida,SN50540,10.05.2025 07:00,0.0,9.5,7.8,0.6,1.2
38191,Bergen - Florida,SN50540,10.05.2025 08:00,0.0,11.9,9.6,0.7,1.2
38192,Bergen - Florida,SN50540,10.05.2025 09:00,0.0,14.0,12.0,1.0,1.1
38193,Bergen - Florida,SN50540,10.05.2025 10:00,0.0,16.4,14.0,1.0,1.2
38194,Bergen - Florida,SN50540,10.05.2025 11:00,0.0,17.6,16.0,1.7,2.3
38195,Bergen - Florida,SN50540,10.05.2025 12:00,0.0,19.0,17.2,1.8,1.8
38196,Bergen - Florida,SN50540,10.05.2025 13:00,0.0,18.8,18.2,4.3,4.8
38197,Bergen - Florida,SN50540,10.05.2025 14:00,0.0,19.0,18.5,4.5,5.2
38198,Bergen - Florida,SN50540,10.05.2025 15:00,0.0,19.0,18.4,4.1,5.4
38199,Bergen - Florida,SN50540,10.05.2025 16:00,0.0,18.9,17.5,4.7,5.1
38200,Bergen - Florida,SN50540,10.05.2025 17:00,0.0,17.8,16.9,3.6,5.5
38201,Bergen - Florida,SN50540,10.05.2025 18:00,0.0,16.9,16.1,3.8,4.5
38202,Bergen - Florida,SN50540,10.05.2025 19:00,0.0,16.2,15.1,3.8,4.7
38203,Bergen - Florida,SN50540,10.05.2025 20:00,0.0,15.1,14.5,3.0,3.9
38204,Bergen - Florida,SN50540,10.05.2025 21:00,0.0,14.5,12.8,2.8,3.1
38205,Bergen - Florida,SN50540,10.05.2025 22:00,0.0,12.7,11.8,3.3,3.5
38206,Bergen - Florida,SN50540,10.05.2025 23:00,0.0,11.7,10.9,2.3,4.1
38207,Bergen - Florida,SN50540,11.05.2025 00:00,0.0,10.9,10.4,2.1,2.3
38208,Bergen - Florida,SN50540,11.05.2025 01:00,0.0,10.5,10.1,2.3,2.4
38209,Bergen - Florida,SN50540,11.05.2025 02:00,0.0,10.3,9.4,2.3,2.7
38210,Bergen - Florida,SN50540,11.05.2025 03:00,0.0,9.3,8.5,2.0,2.8
38211,Bergen - Florida,SN50540,11.05.2025 04:00,0.0,8.6,7.9,1.5,2.2
38212,Bergen - Florida,SN50540,11.05.2025 05:00,0.0,7.9,7.7,2.7,2.7
38213,Bergen - Florida,SN50540,11.05.2025 06:00,0.0,9.3,7.9,3.3,3.4
38214,Bergen - Florida,SN50540,11.05.2025 07:00,0.0,12.6,9.4,3.9,4.7
38215,Bergen - Florida,SN50540,11.05.2025 08:00,0.0,14.8,12.6,4.9,5.1
38216,Bergen - Florida,SN50540,11.05.2025 09:00,0.0,15.6,14.5,4.5,6.0
38217,Bergen - Florida,SN50540,11.05.2025 10:00,0.0,16.2,15.3,5.4,6.1
38218,Bergen - Florida,SN50540,11.05.2025 11:00,0.0,16.5,15.8,5.3,6.8
38219,Bergen - Florida,SN50540,11.05.2025 12:00,0.0,17.6,16.5,5.7,5.7
38220,Bergen - Florida,SN50540,11.05.2025 13:00,0.0,17.8,17.0,4.8,6.1
38221,Bergen - Florida,SN50540,11.05.2025 14:00,0.0,18.2,17.0,3.2,4.6
38222,Bergen - Florida,SN50540,11.05.2025 15:00,0.0,17.5,16.6,5.3,5.5
38223,Bergen - Florida,SN50540,11.05.2025 16:00,0.0,17.0,16.1,4.5,5.5
38224,Bergen - Florida,SN50540,11.05.2025 17:00,0.0,16.5,16.2,4.9,5.3
38225,Bergen - Florida,SN50540,11.05.2025 18:00,0.0,16.3,15.4,4.7,4.9
38226,Bergen - Florida,SN50540,11.05.2025 19:00,0.0,15.4,14.3,2.6,4.6
38227,Bergen - Florida,SN50540,11.05.2025 20:00,0.0,14.3,13.2,1.7,3.3
38228,Bergen - Florida,SN50540,11.05.2025 21:00,0.0,13.2,11.7,2.0,3.2
38229,Bergen - Florida,SN50540,11.05.2025 22:00,0.0,11.7,10.2,1.6,2.1
38230,Bergen - Florida,SN50540,11.05.2025 23:00,0.0,10.2,9.3,1.9,2.0
38231,Bergen - Florida,SN50540,12.05.2025 00:00,0.0,9.3,8.7,1.8,2.0
38232,Bergen - Florida,SN50540,12.05.2025 01:00,0.0,9.1,7.7,1.3,1.8
38233,Bergen - Florida,SN50540,12.05.2025 02:00,0.0,8.0,7.7,2.1,2.7
38234,Bergen - Florida,SN50540,12.05.2025 03:00,0.0,8.1,7.3,1.9,2.3
38235,Bergen - Florida,SN50540,12.05.2025 04:00,0.0,7.4,6.9,2.1,2.4
38236,Bergen - Florida,SN50540,12.05.2025 05:00,0.0,7.4,6.8,1.6,2.1
38237,Bergen - Florida,SN50540,12.05.2025 06:00,0.0,8.8,7.3,1.6,2.9
38238,Bergen - Florida,SN50540,12.05.2025 07:00,0.0,11.2,8.8,2.0,2.0
38239,Bergen - Florida,SN50540,12.05.2025 08:00,0.0,13.5,11.3,2.5,2.5
38240,Bergen - Florida,SN50540,12.05.2025 09:00,0.0,15.8,13.5,1.4,2.4
38241,Bergen - Florida,SN50540,12.05.2025 10:00,0.0,16.6,15.6,3.8,4.4
38242,Bergen - Florida,SN50540,12.05.2025 11:00,0.0,17.6,16.4,3.2,4.4
38243,Bergen - Florida,SN50540,12.05.2025 12:00,0.0,18.0,17.3,4.7,4.8
38244,Bergen - Florida,SN50540,12.05.2025 13:00,0.0,17.9,17.2,4.0,4.8
38245,Bergen - Florida,SN50540,12.05.2025 14:00,0.0,18.4,17.4,3.4,5.1
38246,Bergen - Florida,SN50540,12.05.2025 15:00,0.0,18.8,18.0,3.0,4.2
38247,Bergen - Florida,SN50540,12.05.2025 16:00,0.0,18.2,17.2,2.3,4.0
38248,Bergen - Florida,SN50540,12.05.2025 17:00,0.0,18.0,17.0,2.8,3.3
38249,Bergen - Florida,SN50540,12.05.2025 18:00,0.0,18.0,16.4,4.9,5.2
38250,Bergen - Florida,SN50540,12.05.2025 19:00,0.0,16.6,15.2,3.6,5.2
38251,Bergen - Florida,SN50540,12.05.2025 20:00,0.0,15.3,14.0,2.6,3.5
38252,Bergen - Florida,SN50540,12.05.2025 21:00,0.0,13.9,13.2,1.4,2.6
38253,Bergen - Florida,SN50540,12.05.2025 22:00,0.0,13.2,12.7,1.6,2.4
38254,Bergen - Florida,SN50540,12.05.2025 23:00,0.0,12.7,11.9,1.2,1.9
38255,Bergen - Florida,SN50540,13.05.2025 00:00,0.0,11.8,10.6,0.4,1.2
38256,Bergen - Florida,SN50540,13.05.2025 01:00,0.0,10.8,10.2,1.5,1.5
38257,Bergen - Florida,SN50540,13.05.2025 02:00,0.0,10.5,10.0,1.3,2.0
38258,Bergen - Florida,SN50540,13.05.2025 03:00,0.0,10.0,9.4,0.6,1.2
38259,Bergen - Florida,SN50540,13.05.2025 04:00,0.0,9.7,9.3,1.0,1.2
38260,Bergen - Florida,SN50540,13.05.2025 05:00,0.0,9.8,9.2,0.7,1.0
38261,Bergen - Florida,SN50540,13.05.2025 06:00,0.0,10.9,9.8,0.7,0.8
38262,Bergen - Florida,SN50540,13.05.2025 07:00,0.0,11.7,10.9,0.7,0.8
38263,Bergen - Florida,SN50540,13.05.2025 08:00,0.0,12.5,11.8,0.9,0.9
38264,Bergen - Florida,SN50540,13.05.2025 09:00,0.0,13.2,12.5,2.0,2.0
38265,Bergen - Florida,SN50540,13.05.2025 10:00,0.0,14.2,13.2,3.1,3.1
38266,Bergen - Florida,SN50540,13.05.2025 11:00,0.0,15.7,14.3,3.8,4.3
38267,Bergen - Florida,SN50540,13.05.2025 12:00,0.0,15.7,14.8,3.8,4.4
38268,Bergen - Florida,SN50540,13.05.2025 13:00,0.0,16.4,13.9,4.5,7.0
38269,Bergen - Florida,SN50540,13.05.2025 14:00,0.0,16.5,14.8,4.4,5.6
38270,Bergen - Florida,SN50540,13.05.2025 15:00,0.0,16.9,15.7,6.2,6.5
38271,Bergen - Florida,SN50540,13.05.2025 16:00,0.0,16.4,15.2,6.6,6.9
38272,Bergen - Florida,SN50540,13.05.2025 17:00,0.0,15.2,14.5,6.4,8.0
38273,Bergen - Florida,SN50540,13.05.2025 18:00,0.0,14.8,13.8,6.3,7.6
38274,Bergen - Florida,SN50540,13.05.2025 19:00,0.0,14.0,12.3,7.1,7.7
38275,Bergen - Florida,SN50540,13.05.2025 20:00,0.0,12.3,11.2,8.9,10.0
38276,Bergen - Florida,SN50540,13.05.2025 21:00,0.0,11.2,10.5,7.8,9.6
38277,Bergen - Florida,SN50540,13.05.2025 22:00,0.0,10.5,9.5,6.5,7.7
38278,Bergen - Florida,SN50540,13.05.2025 23:00,0.0,9.5,8.7,5.1,7.2
38279,Bergen - Florida,SN50540,14.05.2025 00:00,0.0,8.7,8.3,6.8,6.8
38280,Bergen - Florida,SN50540,14.05.2025 01:00,0.0,8.3,7.8,3.5,7.7
38281,Bergen - Florida,SN50540,14.05.2025 02:00,0.0,7.8,7.3,3.3,3.6
38282,Bergen - Florida,SN50540,14.05.2025 03:00,0.0,7.3,7.1,3.5,4.8
38283,Bergen - Florida,SN50540,14.05.2025 04:00,0.0,7.3,7.0,4.6,4.9
38284,Bergen - Florida,SN50540,14.05.2025 05:00,0.0,7.2,7.0,5.1,5.9
38285,Bergen - Florida,SN50540,14.05.2025 06:00,0.0,7.4,7.1,4.9,5.7
38286,Bergen - Florida,SN50540,14.05.2025 07:00,0.0,9.1,7.4,4.0,6.0
38287,Bergen - Florida,SN50540,14.05.2025 08:00,0.0,10.1,8.7,7.5,8.5
38288,Bergen - Florida,SN50540,14.05.2025 09:00,0.0,11.9,10.0,6.0,9.0
38289,Bergen - Florida,SN50540,14.05.2025 10:00,0.0,12.9,11.8,7.0,8.5
38290,Bergen - Florida,SN50540,14.05.2025 11:00,0.0,13.7,12.8,7.0,8.0
38291,Bergen - Florida,SN50540,14.05.2025 12:00,0.0,14.2,13.4,8.0,9.5
38292,Bergen - Florida,SN50540,14.05.2025 13:00,0.0,15.3,13.9,7.5,9.0
38293,Bergen - Florida,SN50540,14.05.2025 14:00,0.0,15.2,14.5,9.0,10.0
38294,Bergen - Florida,SN50540,14.05.2025 15:00,0.0,14.6,13.9,10.0,12.0
38295,Bergen - Florida,SN50540,14.05.2025 16:00,0.0,14.2,13.5,8.0,12.0
38296,Bergen - Florida,SN50540,14.05.2025 17:00,0.0,14.2,13.4,7.5,10.0
38297,Bergen - Florida,SN50540,14.05.2025 18:00,0.0,13.7,13.3,7.0,10.0
38298,Bergen - Florida,SN50540,14.05.2025 19:00,0.0,13.3,11.6,6.5,9.0
38299,Bergen - Florida,SN50540,14.05.2025 20:00,0.0,11.6,10.8,6.0,8.0
38300,Bergen - Florida,SN50540,14.05.2025 21:00,0.0,10.8,10.3,3.0,7.0
38301,Bergen - Florida,SN50540,14.05.2025 22:00,0.0,10.3,9.7,4.0,5.0
38302,Bergen - Florida,SN50540,14.05.2025 23:00,0.0,10.3,9.5,7.0,8.0
38303,Bergen - Florida,SN50540,15.05.2025 00:00,0.0,10.4,9.9,3.0,7.5
38304,Bergen - Florida,SN50540,15.05.2025 01:00,0.0,9.9,8.6,6.0,6.5
38305,Bergen - Florida,SN50540,15.05.2025 02:00,0.0,8.9,8.3,5.0,7.0
38306,Bergen - Florida,SN50540,15.05.2025 03:00,0.0,8.7,8.3,4.0,6.5
38307,Bergen - Florida,SN50540,15.05.2025 04:00,0.0,9.1,8.3,4.5,7.0
38308,Bergen - Florida,SN50540,15.05.2025 05:00,0.0,8.5,8.0,5.0,7.5
38309,Bergen - Florida,SN50540,15.05.2025 06:00,0.0,9.4,8.3,4.5,7.0
38310,Bergen - Florida,SN50540,15.05.2025 07:00,0.0,11.2,9.4,5.0,6.0
38311,Bergen - Florida,SN50540,15.05.2025 08:00,0.0,13.2,11.1,5.0,6.0
38312,Bergen - Florida,SN50540,15.05.2025 09:00,0.0,15.5,12.9,5.0,6.0
38313,Bergen - Florida,SN50540,15.05.2025 10:00,0.0,17.2,15.4,4.6,5.5
38314,Bergen - Florida,SN50540,15.05.2025 11:00,0.0,18.0,16.7,6.0,7.0
38315,Bergen - Florida,SN50540,15.05.2025 12:00,0.0,18.5,17.6,6.5,8.0
38316,Bergen - Florida,SN50540,15.05.2025 13:00,0.0,18.9,17.9,6.5,8.0
38317,Bergen - Florida,SN50540,15.05.2025 14:00,0.0,18.7,17.6,6.5,7.5
38318,Bergen - Florida,SN50540,15.05.2025 15:00,0.0,18.0,17.2,6.5,7.5
38319,Bergen - Florida,SN50540,15.05.2025 16:00,0.0,17.3,16.6,4.5,7.1
38320,Bergen - Florida,SN50540,15.05.2025 17:00,0.0,16.9,16.1,5.8,7.4
38321,Bergen - Florida,SN50540,15.05.2025 18:00,0.0,16.0,15.2,6.3,7.8
38322,Bergen - Florida,SN50540,15.05.2025 19:00,0.0,15.2,13.8,6.6,6.7
38323,Bergen - Florida,SN50540,15.05.2025 20:00,0.0,13.8,11.9,6.2,6.8
38324,Bergen - Florida,SN50540,15.05.2025 21:00,0.0,11.9,10.6,2.1,6.6
38325,Bergen - Florida,SN50540,15.05.2025 22:00,0.0,10.6,9.7,5.1,5.8
38326,Bergen - Florida,SN50540,15.05.2025 23:00,0.0,9.6,8.9,4.1,5.2
38327,Bergen - Florida,SN50540,16.05.2025 00:00,0.0,9.1,8.9,2.9,3.9
38328,Bergen - Florida,SN50540,16.05.2025 01:00,0.0,9.0,8.7,5.6,5.6
38329,Bergen - Florida,SN50540,16.05.2025 02:00,0.0,8.9,8.6,5.3,6.0
38330,Bergen - Florida,SN50540,16.05.2025 03:00,0.0,8.8,8.2,3.6,5.2
38331,Bergen - Florida,SN50540,16.05.2025 04:00,0.0,8.3,7.8,3.2,3.8
38332,Bergen - Florida,SN50540,16.05.2025 05:00,0.0,8.6,8.1,4.1,5.4
38333,Bergen - Florida,SN50540,16.05.2025 06:00,0.0,9.3,8.5,1.9,4.5
38334,Bergen - Florida,SN50540,16.05.2025 07:00,0.0,11.2,9.2,2.1,2.1
38335,Bergen - Florida,SN50540,16.05.2025 08:00,0.0,13.6,11.3,1.5,3.0
38336,Bergen - Florida,SN50540,16.05.2025 09:00,0.0,,,1.3,2.4
38337,Bergen - Florida,SN50540,16.05.2025 10:00,0.0,17.2,15.1,1.0,1.8
38338,Bergen - Florida,SN50540,16.05.2025 11:00,0.0,19.9,17.3,2.5,2.8
38339,Bergen - Florida,SN50540,16.05.2025 12:00,0.0,21.8,19.9,3.1,3.8
38340,Bergen - Florida,SN50540,16.05.2025 13:00,0.0,23.8,21.9,2.9,3.3
38341,Bergen - Florida,SN50540,16.05.2025 14:00,0.0,24.7,23.0,4.3,5.5
38342,Bergen - Florida,SN50540,16.05.2025 15:00,0.0,25.1,24.2,5.4,6.3
38343,Bergen - Florida,SN50540,16.05.2025 16:00,0.0,24.9,24.6,6.0,6.9
38344,Bergen - Florida,SN50540,16.05.2025 17:00,0.0,24.9,23.9,5.5,7.1
38345,Bergen - Florida,SN50540,16.05.2025 18:00,0.0,24.1,23.1,5.1,7.5
38346,Bergen - Florida,SN50540,16.05.2025 19:00,0.0,23.2,20.4,4.5,5.9
